client,request_id,request_name,vendor_id,vendor_name,context_id,context_name,field_id,field_name,field_type,value,option_id,sync_date
"Block Real Estate Services, LLC",69fdf76e62446148bd8573e9,Insurance Request,69fded0d62446148bd848b44,All Access Garage Doors,69fdf0533b208288e0a7d827,"kci281 - Platte Valley Industrial Center 1 {Platte Valley Investment, LLC}",69d409bbfb47f64eb00fe8a5,Spaces,custom-fields,"200 NW Platte Valley Drive, Riverside, MO, 64150",,2026-07-12
"Block Real Estate Services, LLC",69fdf76e62446148bd8573ec,Insurance Request,69fded1762446148bd848e62,Hoambrecker Enterprises LLC,69fdf0533b208288e0a7d827,"kci281 - Platte Valley Industrial Center 1 {Platte Valley Investment, LLC}",69d409bbfb47f64eb00fe8a5,Spaces,custom-fields,"216 NW Platte Valley Drive, Riverside, MO, 64150",,2026-07-12
"Block Real Estate Services, LLC",69fdf76e62446148bd8573ed,Insurance Request,69fded2062446148bd84914d,"SERC Physical Therapy / SERC Rehabilitation Partners, LLC",69fdf0533b208288e0a7d827,"kci281 - Platte Valley Industrial Center 1 {Platte Valley Investment, LLC}",69d409bbfb47f64eb00fe8a5,Spaces,custom-fields,"220 NW Platte Valley Drive, Riverside, MO, 64150",,2026-07-12
"Block Real Estate Services, LLC",69fdf76e62446148bd8573ee,Insurance Request,69fded2362446148bd84922e,Torgeson Electric Company,69fdf0533b208288e0a7d827,"kci281 - Platte Valley Industrial Center 1 {Platte Valley Investment, LLC}",69d409bbfb47f64eb00fe8a5,Spaces,custom-fields,"226 NW Platte Valley Drive, Riverside, MO, 64150",,2026-07-12
"Block Real Estate Services, LLC",6a1e005768f8b1cfc37cbe21,Insurance Request,6a1e004c23b401dcff82ac21,BRES Management Office,69fdf0533b208288e0a7d827,"kci281 - Platte Valley Industrial Center 1 {Platte Valley Investment, LLC}",69d409bbfb47f64eb00fe8a5,Spaces,custom-fields,224 NW Platte Valley Drive Riverside MO 64150,,2026-07-12
"Block Real Estate Services, LLC",6a46aa6469f1b5416f79aec8,Insurance Request,6a1869cab517ae25a87d2e2e,"Metro Elevator Kansas City, Inc.",69fdf0533b208288e0a7d827,"kci281 - Platte Valley Industrial Center 1 {Platte Valley Investment, LLC}",69d409bbfb47f64eb00fe8a5,Spaces,custom-fields,"212 Platte Valley Drive, Riverside, MO 64150",,2026-07-12
"Block Real Estate Services, LLC",69fdf76e62446148bd8573e6,Insurance Request,69fded0d62446148bd848b47,All Copy Products Inc,69fdf05002bb2c42a87a1859,"kc2704 - Westbrook IV {Brian 4, LLC}",69d409bbfb47f64eb00fe8a5,Spaces,custom-fields,"7920 Marshall Drive, Lenexa, KS, 66214",,2026-07-12
"Block Real Estate Services, LLC",69fdf76e62446148bd8573e7,Insurance Request,69fded0e62446148bd848b8c,ARJ Infusion Services,69fdf05002bb2c42a87a1859,"kc2704 - Westbrook IV {Brian 4, LLC}",69d409bbfb47f64eb00fe8a5,Spaces,custom-fields,"7930 Marshall Drive, Lenexa, KS, 66214",,2026-07-12
"Block Real Estate Services, LLC",69fdf76e62446148bd8573e8,Insurance Request,69fded2062446148bd849168,Siemens Corporation,69fdf05002bb2c42a87a1859,"kc2704 - Westbrook IV {Brian 4, LLC}",69d409bbfb47f64eb00fe8a5,Spaces,custom-fields,"7938 Marshall Drive, Lenexa, KS, 66214",,2026-07-12
"Block Real Estate Services, LLC",69fdf76e62446148bd8573b6,Insurance Request,69fded0d62446148bd848b4a,Allergy & Asthma Care,69fdf00d0e86e2f8723da443,"cm3758 - Corporate Medical Plaza III {CMP Building III, LLC}",69d409bbfb47f64eb00fe8a5,Spaces,custom-fields,"10787 Nall Avenue, Suite 200, Overland Park, KS, 66211",,2026-07-12
"Block Real Estate Services, LLC",69fdf76e62446148bd8573b7,Insurance Request,69fded0f62446148bd848c10,"Sono Bello / Body Contour Centers, LLC",69fdf00d0e86e2f8723da443,"cm3758 - Corporate Medical Plaza III {CMP Building III, LLC}",69d409bbfb47f64eb00fe8a5,Spaces,custom-fields,"10787 Nall Avenue, Suite 210, Overland Park, KS, 66211",,2026-07-12
"Block Real Estate Services, LLC",69fdf76e62446148bd8573b8,Insurance Request,69fded1162446148bd848c94,"HCA aka College Park Endoscopy Center, LLC / Surgery Ventures",69fdf00d0e86e2f8723da443,"cm3758 - Corporate Medical Plaza III {CMP Building III, LLC}",69d409bbfb47f64eb00fe8a5,Spaces,custom-fields,"10787 Nall Avenue, Suite 100, Overland Park, KS, 66211",,2026-07-12
"Block Real Estate Services, LLC",69fdf76e62446148bd8573b9,Insurance Request,69fded2362446148bd849234,"DaVita Dialysis / Total Renal Care, Inc.",69fdf00d0e86e2f8723da443,"cm3758 - Corporate Medical Plaza III {CMP Building III, LLC}",69d409bbfb47f64eb00fe8a5,Spaces,custom-fields,"10787 Nall Avenue, Suite 130, Overland Park, KS, 66211",,2026-07-12
"Block Real Estate Services, LLC",6a185ab3a1ec98c09c96390e,Insurance Request,6a185a9ab517ae25a8797914,Jayhawk Primary Care / Medical Plaza Internal Medicine,69fdf00d0e86e2f8723da443,"cm3758 - Corporate Medical Plaza III {CMP Building III, LLC}",69d409bbfb47f64eb00fe8a5,Spaces,custom-fields,"10787 Nall Avenue, Suite 310, Overland Park, KS, 66211",,2026-07-12
"Block Real Estate Services, LLC",6a185ab3a1ec98c09c96390c,Insurance Request,6a185a8317ab90e8a02c371c,Otolaryngology-Head and Neck Surgery / University of Kansas Hospital Authority,69fdf00d0e86e2f8723da443,"cm3758 - Corporate Medical Plaza III {CMP Building III, LLC}",69d409bbfb47f64eb00fe8a5,Spaces,custom-fields,"10787 Nall Avenue, Suite 220, Overland Park, KS, 66211",,2026-07-12
"Block Real Estate Services, LLC",6a185ab3a1ec98c09c96390d,Insurance Request,6a185a8e462ef1e78ea1ad25,Mid America Cardiology / University of Kansas Hospital,69fdf00d0e86e2f8723da443,"cm3758 - Corporate Medical Plaza III {CMP Building III, LLC}",69d409bbfb47f64eb00fe8a5,Spaces,custom-fields,"10787 Nall Avenue, Suite 300, Overland Park, KS, 66211",,2026-07-12
"Block Real Estate Services, LLC",69fdf75c62446148bd855f5c,Insurance Request,69fded0d62446148bd848b50,Allure Hair Studio / Alisha N. Bauer,69fdef7403a2257cd27da147,"3rd698 - 40 Hi Center {Midwest Ketter Investments, LLC}",69d409bbfb47f64eb00fe8a5,Spaces,custom-fields,"17331: 102 E. US 40 Highway, Independence, MO, 64055",,2026-07-12
"Block Real Estate Services, LLC",69fdf75c62446148bd855f5d,Insurance Request,69fded0e62446148bd848b9b,Aspire Wealth Management LLC,69fdef7403a2257cd27da147,"3rd698 - 40 Hi Center {Midwest Ketter Investments, LLC}",69d409bbfb47f64eb00fe8a5,Spaces,custom-fields,"17331: 101 E. US 40 Highway, Independence, MO, 64055",,2026-07-12
"Block Real Estate Services, LLC",69fdf75c62446148bd855f5f,Insurance Request,69fded0e62446148bd848bad,Recognition Plus Audio Video Graphics,69fdef7403a2257cd27da147,"3rd698 - 40 Hi Center {Midwest Ketter Investments, LLC}",69d409bbfb47f64eb00fe8a5,Spaces,custom-fields,"17501: 219, 220 E. US 40 Highway, Independence, MO, 64055",,2026-07-12
"Block Real Estate Services, LLC",69fdf75c62446148bd855f60,Insurance Request,69fded1062446148bd848c61,Charles D Jones Company,69fdef7403a2257cd27da147,"3rd698 - 40 Hi Center {Midwest Ketter Investments, LLC}",69d409bbfb47f64eb00fe8a5,Spaces,custom-fields,"17501: 211, 216 E. US 40 Highway, Independence, MO, 64055",,2026-07-12
"Block Real Estate Services, LLC",69fdf75c62446148bd855f61,Insurance Request,69fded1462446148bd848d96,FastSigns,69fdef7403a2257cd27da147,"3rd698 - 40 Hi Center {Midwest Ketter Investments, LLC}",69d409bbfb47f64eb00fe8a5,Spaces,custom-fields,"17331: 104 E. US 40 Highway, Independence, MO, 64055",,2026-07-12
"Block Real Estate Services, LLC",69fdf75c62446148bd855f62,Insurance Request,69fded1662446148bd848e29,Internal Revenue Service / Government Services Administration (GSA),69fdef7403a2257cd27da147,"3rd698 - 40 Hi Center {Midwest Ketter Investments, LLC}",69d409bbfb47f64eb00fe8a5,Spaces,custom-fields,"17501: 221 E. US 40 Highway, Independence, MO, 64055",,2026-07-12
"Block Real Estate Services, LLC",69fdf75c62446148bd855f63,Insurance Request,69fded1962446148bd848f28,Medical Midwest / Lincare,69fdef7403a2257cd27da147,"3rd698 - 40 Hi Center {Midwest Ketter Investments, LLC}",69d409bbfb47f64eb00fe8a5,Spaces,custom-fields,"17501: 223, 224 E. US 40 Highway, Independence, MO, 64055",,2026-07-12
"Block Real Estate Services, LLC",69fdf75c62446148bd855f64,Insurance Request,69fded1a62446148bd848f34,Long's Shotokan Karate Academy and Martial Arts LLC,69fdef7403a2257cd27da147,"3rd698 - 40 Hi Center {Midwest Ketter Investments, LLC}",69d409bbfb47f64eb00fe8a5,Spaces,custom-fields,"17501: 217 E. US 40 Highway, Independence, MO, 64055",,2026-07-12
"Block Real Estate Services, LLC",69fdf75c62446148bd855f65,Insurance Request,69fded1b62446148bd848fb8,MIdwest Model Railroad LLC,69fdef7403a2257cd27da147,"3rd698 - 40 Hi Center {Midwest Ketter Investments, LLC}",69d409bbfb47f64eb00fe8a5,Spaces,custom-fields,"17301:  107, 109, 110 E. US 40 Highway, Independence, MO, 64055",,2026-07-12
"Block Real Estate Services, LLC",69fdf75c62446148bd855f68,Insurance Request,69fded2062446148bd849147,Select Physical Therapy / Healthsouth Corp,69fdef7403a2257cd27da147,"3rd698 - 40 Hi Center {Midwest Ketter Investments, LLC}",69d409bbfb47f64eb00fe8a5,Spaces,custom-fields,"17331: 105 E. US 40 Highway, Independence, MO, 64055",,2026-07-12
"Block Real Estate Services, LLC",69fdf75c62446148bd855f66,Insurance Request,69fded1c62446148bd848feb,Neenan Company,69fdef7403a2257cd27da147,"3rd698 - 40 Hi Center {Midwest Ketter Investments, LLC}",69d409bbfb47f64eb00fe8a5,Spaces,custom-fields,"17501: 222 E. US 40 Highway, Independence, MO, 64055",,2026-07-12
"Block Real Estate Services, LLC",69fdf75c62446148bd855f67,Insurance Request,69fded1d62446148bd849051,"Hydro Ponics / River Market Hydro / Palm Green, LLC",69fdef7403a2257cd27da147,"3rd698 - 40 Hi Center {Midwest Ketter Investments, LLC}",69d409bbfb47f64eb00fe8a5,Spaces,custom-fields,"17501: 218 E. US 40 Highway, Independence, MO, 64055",,2026-07-12
"Block Real Estate Services, LLC",69fdf75c62446148bd855f69,Insurance Request,69fded2062446148bd849153,Anthony's Plumbing,69fdef7403a2257cd27da147,"3rd698 - 40 Hi Center {Midwest Ketter Investments, LLC}",69d409bbfb47f64eb00fe8a5,Spaces,custom-fields,"17301:  111, 112 E. US 40 Highway, Independence, MO, 64055",,2026-07-12
"Block Real Estate Services, LLC",6a1757fd6bce9a8c3c226627,Insurance Request,6a1757dbf2985118876d7f9a,Afrah Event Center / Astro Ventures,69fdef7403a2257cd27da147,"3rd698 - 40 Hi Center {Midwest Ketter Investments, LLC}",69d409bbfb47f64eb00fe8a5,Spaces,custom-fields,"17331: 101-C E. US 40 Highway, Independence, MO, 64055",,2026-07-12
"Block Real Estate Services, LLC",69fdf75c62446148bd855f6a,Insurance Request,69fded2062446148bd849174,Slim 4 Life Weight Loss Centers Inc,69fdef7403a2257cd27da147,"3rd698 - 40 Hi Center {Midwest Ketter Investments, LLC}",69d409bbfb47f64eb00fe8a5,Spaces,custom-fields,"17331: 103 E. US 40 Highway, Independence, MO, 64055",,2026-07-12
"Block Real Estate Services, LLC",69fdf75c62446148bd855f6b,Insurance Request,69fded2362446148bd849243,"University Health WIC / Truman Medical Center, Inc.",69fdef7403a2257cd27da147,"3rd698 - 40 Hi Center {Midwest Ketter Investments, LLC}",69d409bbfb47f64eb00fe8a5,Spaces,custom-fields,"17501: 213, 214 E. US 40 Highway, Independence, MO, 64055",,2026-07-12
"Block Real Estate Services, LLC",69fdf76e62446148bd8573e2,Insurance Request,69fded0d62446148bd848b53,"Altium Healthcare, Inc (fka Tri State Distribution)",69fdf04d03a2257cd27de3b8,"kc2703 - Brookhollow I {Flint 1, LLC}",69d409bbfb47f64eb00fe8a5,Spaces,custom-fields,"8430 Flint Street, Lenexa, KS, 66214",,2026-07-12
"Block Real Estate Services, LLC",69fdf76e62446148bd8573e4,Insurance Request,69fded1162446148bd848ca0,"CKF / Consolidated Supply, Inc.",69fdf04d03a2257cd27de3b8,"kc2703 - Brookhollow I {Flint 1, LLC}",69d409bbfb47f64eb00fe8a5,Spaces,custom-fields,"8440 Flint Street, Lenexa, KS, 66214",,2026-07-12
"Block Real Estate Services, LLC",69fdf76e62446148bd8573e5,Insurance Request,69fded1762446148bd848e56,Hennessy Enterprises LLC,69fdf04d03a2257cd27de3b8,"kc2703 - Brookhollow I {Flint 1, LLC}",69d409bbfb47f64eb00fe8a5,Spaces,custom-fields,"8420 Flint Street, Lenexa, KS, 66214",,2026-07-12
"Block Real Estate Services, LLC",69fdf74a62446148bd854b41,Insurance Request,69fded0d62446148bd848b56,"Amazon / Amazon.com Services, LLC (MCI5)",69fdef4802bb2c42a879de8a,"3rd464 - Lenexa Logistics Centre South Building 4 {Lenexa Logistics 4 Investment, Inc.}",69d409bbfb47f64eb00fe8a5,Spaces,custom-fields,"16851 W. 113th Street, Lenexa, KS, 66219",,2026-07-12
"Block Real Estate Services, LLC",69fdf76e62446148bd8573e3,Insurance Request,69fded0d62446148bd848b5c,"Earth Brands, Inc. subtenant of  American West Worldwide Express, Inc. / Renew",69fdf04d03a2257cd27de3b8,"kc2703 - Brookhollow I {Flint 1, LLC}",69d409bbfb47f64eb00fe8a5,Spaces,custom-fields,"8460 Flint Street, Lenexa, KS, 66214",,2026-07-12
"Block Real Estate Services, LLC",69fdf76e62446148bd8573dd,Insurance Request,69fded0d62446148bd848b59,"Hamilton Plumbing / Roger The Plumber / American Residential Services, LLC (ARS)",69fdf03c3b208288e0a7d188,"int072 - Interstate Building II, LLC",69d409bbfb47f64eb00fe8a5,Spaces,custom-fields,"8155 Lenexa Drive, Lenexa, KS, 66214",,2026-07-12
"Block Real Estate Services, LLC",69fdf7a362446148bd85b058,Insurance Request,69fded1562446148bd848df3,Generate-Ubiquity Management LLC,69fdf19902bb2c42a87a78b8,"tic663 - Pinnacle Corporate Centre IV {BK Pinnacle IV, LLC}",69d409bbfb47f64eb00fe8a5,Spaces,custom-fields,4200 W. 115th Street Suite 320 Leawood KS 66211,,2026-07-12
"Block Real Estate Services, LLC",69fdf7a362446148bd85b057,Insurance Request,69fded0d62446148bd848b5f,"Ameriprise Financial / Ameriprise Holdings, Inc.",69fdf19902bb2c42a87a78b8,"tic663 - Pinnacle Corporate Centre IV {BK Pinnacle IV, LLC}",69d409bbfb47f64eb00fe8a5,Spaces,custom-fields,4200 W. 115th Street Suite 200 Leawood KS 66211,,2026-07-12
"Block Real Estate Services, LLC",69fdf7a362446148bd85b059,Insurance Request,69fded1e62446148bd84909c,"Northstar Wealth / Polaris, LLC",69fdf19902bb2c42a87a78b8,"tic663 - Pinnacle Corporate Centre IV {BK Pinnacle IV, LLC}",69d409bbfb47f64eb00fe8a5,Spaces,custom-fields,4200 W. 115th Street Suite 300 Leawood KS 66211,,2026-07-12
"Block Real Estate Services, LLC",69fdf7a362446148bd85b05a,Insurance Request,69fded2262446148bd8491dd,Tallgrass Energy / Tallgrass MLP,69fdf19902bb2c42a87a78b8,"tic663 - Pinnacle Corporate Centre IV {BK Pinnacle IV, LLC}",69d409bbfb47f64eb00fe8a5,Spaces,custom-fields,4200 W. 115th Street Suite 350 Leawood KS 66211,,2026-07-12
"Block Real Estate Services, LLC",69fdf7a362446148bd85b05b,Insurance Request,69fded2262446148bd849201,The CapFinancial Group LLC,69fdf19902bb2c42a87a78b8,"tic663 - Pinnacle Corporate Centre IV {BK Pinnacle IV, LLC}",69d409bbfb47f64eb00fe8a5,Spaces,custom-fields,4200 W. 115th Street Suite 210 Leawood KS 66211,,2026-07-12
"Block Real Estate Services, LLC",69fdf7a362446148bd85b05c,Insurance Request,69fded2362446148bd849252,UMB Bank N.A.,69fdf19902bb2c42a87a78b8,"tic663 - Pinnacle Corporate Centre IV {BK Pinnacle IV, LLC}",69d409bbfb47f64eb00fe8a5,Spaces,custom-fields,4200 W. 115th Street Suite 100 Leawood KS 66211,,2026-07-12
"Block Real Estate Services, LLC",6a18550ca1ec98c09c961d63,Insurance Request,69fded1e62446148bd84909c,"Northstar Wealth / Polaris, LLC",69fdf19902bb2c42a87a78b8,"tic663 - Pinnacle Corporate Centre IV {BK Pinnacle IV, LLC}",69d409bbfb47f64eb00fe8a5,Spaces,custom-fields,4200 W. 115th Street Suite 310 Leawood KS 66211,,2026-07-12
"Block Real Estate Services, LLC",69fdf7b562446148bd85c45c,Insurance Request,69fded1862446148bd848ed4,WinAir,69fdf1f57f8ab8a84b28cc1a,"tic785 - Terrace & Lackman Distribution Center #1 {Cal Vent Group, LTD}",69d409bbfb47f64eb00fe8a5,Spaces,custom-fields,14936 101st Terrace Lenexa KS 66215,,2026-07-12
"Block Real Estate Services, LLC",69fdf7b562446148bd85c45e,Insurance Request,69fded1c62446148bd848ff7,New Century Dodge Chrysler Wholesale Parts,69fdf1f57f8ab8a84b28cc1a,"tic785 - Terrace & Lackman Distribution Center #1 {Cal Vent Group, LTD}",69d409bbfb47f64eb00fe8a5,Spaces,custom-fields,14920 101st Terrace Lenexa KS 66215,,2026-07-12
"Block Real Estate Services, LLC",69fdf7b562446148bd85c45d,Insurance Request,69fded1962446148bd848ee9,"KC Classic Auto, LLC",69fdf1f57f8ab8a84b28cc1a,"tic785 - Terrace & Lackman Distribution Center #1 {Cal Vent Group, LTD}",69d409bbfb47f64eb00fe8a5,Spaces,custom-fields,10101 Lackman Road Lenexa KS 66215,,2026-07-12
"Block Real Estate Services, LLC",69fdf7b562446148bd85c45b,Insurance Request,69fded0d62446148bd848b62,"AMSCO Supply / Flegler Investment Co., Inc.",69fdf1f57f8ab8a84b28cc1a,"tic785 - Terrace & Lackman Distribution Center #1 {Cal Vent Group, LTD}",69d409bbfb47f64eb00fe8a5,Spaces,custom-fields,14912 101st Terrace Lenexa KS 66215,,2026-07-12
"Block Real Estate Services, LLC",69fdf7b562446148bd85c45f,Insurance Request,69fded2162446148bd8491c2,"Style Crest, Inc. (fka Durham Supply, Inc.)",69fdf1f57f8ab8a84b28cc1a,"tic785 - Terrace & Lackman Distribution Center #1 {Cal Vent Group, LTD}",69d409bbfb47f64eb00fe8a5,Spaces,custom-fields,14930 101st Terrace Lenexa KS 66215,,2026-07-12
"Block Real Estate Services, LLC",69fdf78062446148bd8587ba,Insurance Request,69fded0d62446148bd848b68,AN Cubed Marketing LLC,69fdf0850bb484cab513cb76,"kci865 - Riverside Distribution Center 5 {Riverside Distribution Center Investment, LLC}",69d409bbfb47f64eb00fe8a5,Spaces,custom-fields,"4038 W. Riverside Street, Riverside, MO, 64150",,2026-07-12
"Block Real Estate Services, LLC",69fdf78062446148bd8587bb,Insurance Request,69fded1462446148bd848d8a,F & M Traders LLC,69fdf0850bb484cab513cb76,"kci865 - Riverside Distribution Center 5 {Riverside Distribution Center Investment, LLC}",69d409bbfb47f64eb00fe8a5,Spaces,custom-fields,"4036 W. Riverside Street, Riverside, MO, 64150",,2026-07-12
"Block Real Estate Services, LLC",69fdf78062446148bd8587bc,Insurance Request,69fded1562446148bd848de1,G5 Enterprises Inc,69fdf0850bb484cab513cb76,"kci865 - Riverside Distribution Center 5 {Riverside Distribution Center Investment, LLC}",69d409bbfb47f64eb00fe8a5,Spaces,custom-fields,"4032, 4034 W. Riverside Street, Riverside, MO, 64150",,2026-07-12
"Block Real Estate Services, LLC",69fdf79262446148bd859c56,Insurance Request,69fded0d62446148bd848b6b,Anixter Inc,69fdf12c38cbea6b3a6944ae,"rl2877 - Riverside Logistics Centre II {Riverside Logistics Centre II Investors, LLC}",69d409bbfb47f64eb00fe8a5,Spaces,custom-fields,3910 NW Helena Road 200 Riverside MO 64150,,2026-07-12
"Block Real Estate Services, LLC",69fdf79262446148bd859c57,Insurance Request,69fded1062446148bd848c2b,Bunzl Distribution Inc,69fdf12c38cbea6b3a6944ae,"rl2877 - Riverside Logistics Centre II {Riverside Logistics Centre II Investors, LLC}",69d409bbfb47f64eb00fe8a5,Spaces,custom-fields,3910 NW Helena Road 100 Riverside MO 64150,,2026-07-12
"Block Real Estate Services, LLC",6a186781dbcac4598a69b80b,Insurance Request,69fded1e62446148bd8490c3,Propak Logistics Inc,69fdf12c38cbea6b3a6944ae,"rl2877 - Riverside Logistics Centre II {Riverside Logistics Centre II Investors, LLC}",69d409bbfb47f64eb00fe8a5,Spaces,custom-fields,3910 NW Helena Road 300 Riverside MO 64150,,2026-07-12
"Block Real Estate Services, LLC",69fdf75c62446148bd855f89,Insurance Request,69fded1a62446148bd848f6d,Mattress Firm Inc,69fdf5c2e84e20262bb42483,"3rd979 - Belton Towne Center {Belton MO Properties, LLC}",69d409bbfb47f64eb00fe8a5,Spaces,custom-fields,"1314 E. North Avenue, Belton, MO, 64012",,2026-07-12
"Block Real Estate Services, LLC",69fdf75c62446148bd855f88,Insurance Request,69fded1362446148bd848d24,Dollar Tree #03352,69fdf5c2e84e20262bb42483,"3rd979 - Belton Towne Center {Belton MO Properties, LLC}",69d409bbfb47f64eb00fe8a5,Spaces,custom-fields,"1322 E. North Avenue, Belton, MO, 64012",,2026-07-12
"Block Real Estate Services, LLC",69fdf78062446148bd8587bd,Insurance Request,69fded1b62446148bd848fc7,Miner Ltd,69fdf0850bb484cab513cb76,"kci865 - Riverside Distribution Center 5 {Riverside Distribution Center Investment, LLC}",69d409bbfb47f64eb00fe8a5,Spaces,custom-fields,"4040 W. Riverside Street, Riverside, MO, 64150",,2026-07-12
"Block Real Estate Services, LLC",69fdf75c62446148bd855f8a,Insurance Request,69fded1d62446148bd849054,Papa Murphy's / Papa's Partners,69fdf5c2e84e20262bb42483,"3rd979 - Belton Towne Center {Belton MO Properties, LLC}",69d409bbfb47f64eb00fe8a5,Spaces,custom-fields,"1320 E. North Avenue, Belton, MO, 64012",,2026-07-12
"Block Real Estate Services, LLC",69fdf75c62446148bd855f87,Insurance Request,69fded0d62446148bd848b71,Anthony's Barber Shop / Anthony Vasquez,69fdf5c2e84e20262bb42483,"3rd979 - Belton Towne Center {Belton MO Properties, LLC}",69d409bbfb47f64eb00fe8a5,Spaces,custom-fields,"1312 E. North Avenue, Belton, MO, 64012",,2026-07-12
"Block Real Estate Services, LLC",6a186781dbcac4598a69b80c,Insurance Request,69fded1e62446148bd8490c3,Propak Logistics Inc,69fdf12c38cbea6b3a6944ae,"rl2877 - Riverside Logistics Centre II {Riverside Logistics Centre II Investors, LLC}",69d409bbfb47f64eb00fe8a5,Spaces,custom-fields,3910 NW Helena Road 400 Riverside MO 64150,,2026-07-12
"Block Real Estate Services, LLC",69fdf75c62446148bd855f8b,Insurance Request,69fded1f62446148bd849114,"Royal Gyros (Royal Donuts, LLC) / Ahed Kalifa",69fdf5c2e84e20262bb42483,"3rd979 - Belton Towne Center {Belton MO Properties, LLC}",69d409bbfb47f64eb00fe8a5,Spaces,custom-fields,"1316 E. North Avenue, Belton, MO, 64012",,2026-07-12
"Block Real Estate Services, LLC",69fdf75c62446148bd855f8c,Insurance Request,69fded2462446148bd8492c1,World Acceptance Corporation / World Finance,69fdf5c2e84e20262bb42483,"3rd979 - Belton Towne Center {Belton MO Properties, LLC}",69d409bbfb47f64eb00fe8a5,Spaces,custom-fields,"1318 E. North Avenue, Belton, MO, 64012",,2026-07-12
"Block Real Estate Services, LLC",69fdf76e62446148bd8573d2,Insurance Request,69fded1262446148bd848cc7,Creative Consumer Concepts Inc,69fdf03603a2257cd27ddee7,"glo519 - Glo-Rae - Armourdale - South  (S. 7th St. Trafficway /St. Paul/Miami Ave) {Glo-Rae Investment Company, LLC}",69d409bbfb47f64eb00fe8a5,Spaces,custom-fields,"830 S. St. Paul, Kansas City, KS, 66105",,2026-07-12
"Block Real Estate Services, LLC",69fdf76e62446148bd8573d3,Insurance Request,69fded1562446148bd848dc6,Foxx Equipment Company,69fdf03603a2257cd27ddee7,"glo519 - Glo-Rae - Armourdale - South  (S. 7th St. Trafficway /St. Paul/Miami Ave) {Glo-Rae Investment Company, LLC}",69d409bbfb47f64eb00fe8a5,Spaces,custom-fields,"827 S. 7th Street Trafficway, Kansas City, KS, 66105",,2026-07-12
"Block Real Estate Services, LLC",69fdf79262446148bd859c0a,Insurance Request,69fded0d62446148bd848b77,"Apex Products, LLC",69fdf0e0e45e7dcf5c43916b,"prg806 - Pine Ridge Building E-2 {PERG BUILDINGS, LLC}",69d409bbfb47f64eb00fe8a5,Spaces,custom-fields,8333 Melrose Drive Lenexa KS 66214,,2026-07-12
"Block Real Estate Services, LLC",69fdf79262446148bd859c0b,Insurance Request,69fded1162446148bd848c8e,Coffel Construction LLC,69fdf0e0e45e7dcf5c43916b,"prg806 - Pine Ridge Building E-2 {PERG BUILDINGS, LLC}",69d409bbfb47f64eb00fe8a5,Spaces,custom-fields,8329 Melrose Drive Lenexa KS 66214,,2026-07-12
"Block Real Estate Services, LLC",69fdf79262446148bd859c0d,Insurance Request,69fded1b62446148bd848faf,"Midwest Administrative Services, LLC (fka Fail-Safe Product Protection, Inc.)",69fdf0e0e45e7dcf5c43916b,"prg806 - Pine Ridge Building E-2 {PERG BUILDINGS, LLC}",69d409bbfb47f64eb00fe8a5,Spaces,custom-fields,8321 Melrose Drive Lenexa KS 66214,,2026-07-12
"Block Real Estate Services, LLC",69fdf79262446148bd859c0c,Insurance Request,69fded1362446148bd848d33,DTG Medical Electronics,69fdf0e0e45e7dcf5c43916b,"prg806 - Pine Ridge Building E-2 {PERG BUILDINGS, LLC}",69d409bbfb47f64eb00fe8a5,Spaces,custom-fields,"8323, 8325, 8327 Melrose Drive Lenexa KS 66214",,2026-07-12
"Block Real Estate Services, LLC",69fdf76e62446148bd8573d1,Insurance Request,69fded0d62446148bd848b74,LaborMax Staffing / Anytime Labor - KC Metro,69fdf03603a2257cd27ddee7,"glo519 - Glo-Rae - Armourdale - South  (S. 7th St. Trafficway /St. Paul/Miami Ave) {Glo-Rae Investment Company, LLC}",69d409bbfb47f64eb00fe8a5,Spaces,custom-fields,"813 S. 7th Street Trafficway, Kansas City, KS, 66105",,2026-07-12
"Block Real Estate Services, LLC",6a186389a1ec98c09c964aac,Insurance Request,69fded1562446148bd848dc6,Foxx Equipment Company,69fdf03603a2257cd27ddee7,"glo519 - Glo-Rae - Armourdale - South  (S. 7th St. Trafficway /St. Paul/Miami Ave) {Glo-Rae Investment Company, LLC}",69d409bbfb47f64eb00fe8a5,Spaces,custom-fields,"640 Miami Avenue, Kansas City, KS, 66105",,2026-07-12
"Block Real Estate Services, LLC",69fdf79262446148bd859c0f,Insurance Request,69fded2362446148bd849270,"KCBR DESIGN/REMODEL / Unlimited Contracting, LLC",69fdf0e0e45e7dcf5c43916b,"prg806 - Pine Ridge Building E-2 {PERG BUILDINGS, LLC}",69d409bbfb47f64eb00fe8a5,Spaces,custom-fields,"8317, 8319 Melrose Drive Lenexa KS 66214",,2026-07-12
"Block Real Estate Services, LLC",69fdf79262446148bd859c0e,Insurance Request,69fded1c62446148bd849000,New Lawn LLC,69fdf0e0e45e7dcf5c43916b,"prg806 - Pine Ridge Building E-2 {PERG BUILDINGS, LLC}",69d409bbfb47f64eb00fe8a5,Spaces,custom-fields,8331 Melrose Drive Lenexa KS 66214,,2026-07-12
