client,id,name,type,type_id,status,primary_email,primary_contact_name,all_emails,website,additional_notes,address_raw,address_line1,address_city,address_region,address_country,address_postal,documents_count,non_responsive_since,last_message_sent,external_codes,automations_enabled,created_at,updated_at,sync_date
"Block Real Estate Services, LLC",69fded1362446148bd848d57,"NTR Metals / Elemental Direct USA, LLC",Party,69bc0d686bc195aa02a7e372,active,,,,,,,10720 Composite Drive,Dallas,Texas,United States,75220,,,,,69bc0d686bc195aa02a7e3ae; 69bc0d686bc195aa02a7e3ac,2026-05-08,2026-06-12,2026-06-13
"Block Real Estate Services, LLC",69fded1362446148bd848d5a,Elliott Electric Supply Inc,Party,69bc0d686bc195aa02a7e372,active,,,,,,,10917 Mill Creek Road,Shawnee,Kansas,United States,66217,,,,,69bc0d686bc195aa02a7e3ae; 69bc0d686bc195aa02a7e3ac,2026-05-08,2026-06-12,2026-06-13
"Block Real Estate Services, LLC",69fded1362446148bd848d5d,Elysian Salon and Spa LLC,Party,69bc0d686bc195aa02a7e372,active,,,,,,,,,,,,,,,,69bc0d686bc195aa02a7e3ac; 69bc0d686bc195aa02a7e3ae,2026-05-08,2026-06-10,2026-06-13
"Block Real Estate Services, LLC",69fded1362446148bd848d60,Emerson Ecologics LLC,Party,69bc0d686bc195aa02a7e372,active,,,,,,,1230 Elm Street,Manchester,New Hampshire,United States,03101,,,,,69bc0d686bc195aa02a7e3ae; 69bc0d686bc195aa02a7e3ac,2026-05-08,2026-06-12,2026-06-13
"Block Real Estate Services, LLC",69fded1362446148bd848d63,Employers Mutual Casualty Company (EMC Insurance),Party,69bc0d686bc195aa02a7e372,active,,,,,,,,,,,,,,,,69bc0d686bc195aa02a7e3ae; 69bc0d686bc195aa02a7e3ac,2026-05-08,2026-06-12,2026-06-13
"Block Real Estate Services, LLC",69fded1462446148bd848d66,"EnerSys Delaware, Inc",Party,69bc0d686bc195aa02a7e372,active,,,,,,,,,,,,,,,,69bc0d686bc195aa02a7e3ae; 69bc0d686bc195aa02a7e3ac,2026-05-08,2026-06-12,2026-06-13
"Block Real Estate Services, LLC",69fded1462446148bd848d69,"Engaged Athletics Training Center / Engaged Holdings, LLC",Party,69bc0d686bc195aa02a7e372,active,,,,,,,Missouri 45,,Missouri,United States,,,,,,69bc0d686bc195aa02a7e3ac; 69bc0d686bc195aa02a7e3ae,2026-05-08,2026-06-08,2026-06-13
"Block Real Estate Services, LLC",69fded1462446148bd848d6c,EDT Engineers / Engineering Design & Testing Corporation,Party,69bc0d686bc195aa02a7e372,active,,,,,,,1105 State Street,Cayce,South Carolina,United States,29033,,,,,69bc0d686bc195aa02a7e3ae; 69bc0d686bc195aa02a7e3ac,2026-05-08,2026-06-12,2026-06-13
"Block Real Estate Services, LLC",69fded1462446148bd848d6f,Enterprise Leasing Company of Kansas,Party,69bc0d686bc195aa02a7e372,active,,,,,,,10661 Metcalf Avenue,Overland Park,Kansas,United States,66212,,,,,69bc0d686bc195aa02a7e3ae; 69bc0d686bc195aa02a7e3ac,2026-05-08,2026-06-12,2026-06-13
"Block Real Estate Services, LLC",69fded1462446148bd848d72,Enterprise Leasing Company of Kansas,Party,69bc0d686bc195aa02a7e372,active,,,,,,,5359 Merriam Drive,Shawnee,Kansas,United States,66203,,,,,69bc0d686bc195aa02a7e3ae; 69bc0d686bc195aa02a7e3ac,2026-05-08,2026-06-12,2026-06-13
"Block Real Estate Services, LLC",69fded1462446148bd848d75,Equipmentshare.com Inc,Party,69bc0d686bc195aa02a7e372,active,,,,,,,5710 Bull Run Drive,Columbia,Missouri,United States,65201,,,,,69bc0d686bc195aa02a7e3ae; 69bc0d686bc195aa02a7e3ac,2026-05-08,2026-06-12,2026-06-13
"Block Real Estate Services, LLC",69fded1462446148bd848d78,Erin McCandless Massage,Party,69bc0d686bc195aa02a7e372,active,,,,,,,,,,,,,,,,69bc0d686bc195aa02a7e3ae; 69bc0d686bc195aa02a7e3ac,2026-05-08,2026-06-12,2026-06-13
"Block Real Estate Services, LLC",69fded1462446148bd848d7b,Essense of Australia Inc,Party,69bc0d686bc195aa02a7e372,active,,,,,,,11066 Strang Line Road,Lenexa,Kansas,United States,66215,,,,,69bc0d686bc195aa02a7e3ae; 69bc0d686bc195aa02a7e3ac,2026-05-08,2026-06-12,2026-06-13
"Block Real Estate Services, LLC",69fded1462446148bd848d81,Excel Automation Inc.,Party,69bc0d686bc195aa02a7e372,active,,,,,,,2967 Nationwide Parkway,Brunswick,Ohio,United States,44212,,,,,69bc0d686bc195aa02a7e3ae; 69bc0d686bc195aa02a7e3ac,2026-05-08,2026-06-12,2026-06-13
"Block Real Estate Services, LLC",69fded1462446148bd848d84,"Emerson / Experitec, Inc.",Party,69bc0d686bc195aa02a7e372,active,,,,,,,504 Trade Center Boulevard,Chesterfield,Missouri,United States,63005,,,,,69bc0d686bc195aa02a7e3ae; 69bc0d686bc195aa02a7e3ac,2026-05-08,2026-06-12,2026-06-13
"Block Real Estate Services, LLC",69fded1462446148bd848d87,Express Hardwood Floors LLC,Party,69bc0d686bc195aa02a7e372,active,,,,,,,14288 West 129th Terrace,Olathe,Kansas,United States,66062,,,,,69bc0d686bc195aa02a7e3ae; 69bc0d686bc195aa02a7e3ac,2026-05-08,2026-06-12,2026-06-13
"Block Real Estate Services, LLC",69fded1462446148bd848d8a,F & M Traders LLC,Party,69bc0d686bc195aa02a7e372,active,,,,,,,4036 Northwest Riverside Street,Kansas City,Missouri,United States,64150,,,,,69bc0d686bc195aa02a7e3ae; 69bc0d686bc195aa02a7e3ac,2026-05-08,2026-06-12,2026-06-13
"Block Real Estate Services, LLC",69fded1462446148bd848d8d,Faith Technologies Inc,Party,69bc0d686bc195aa02a7e372,active,,,,,,,,Milwaukee,Wisconsin,United States,,,,,,69bc0d686bc195aa02a7e3ae; 69bc0d686bc195aa02a7e3ac,2026-05-08,2026-06-12,2026-06-13
"Block Real Estate Services, LLC",69fded1462446148bd848d90,"Farm & Home Builders, Inc",Party,69bc0d686bc195aa02a7e372,active,,,,,,,234 Northwest Plaza Drive,Riverside,Missouri,United States,64150,,,,,69bc0d686bc195aa02a7e3ae; 69bc0d686bc195aa02a7e3ac,2026-05-08,2026-06-12,2026-06-13
"Block Real Estate Services, LLC",69fded1462446148bd848d93,Fastenal Company,Party,69bc0d686bc195aa02a7e372,active,,,,,,,,Winona,Minnesota,United States,55987,,,,,69bc0d686bc195aa02a7e3ae; 69bc0d686bc195aa02a7e3ac,2026-05-08,2026-06-12,2026-06-13
"Block Real Estate Services, LLC",69fded1462446148bd848d96,FastSigns,Party,69bc0d686bc195aa02a7e372,active,,,,,,,17331 East 40th Street,Independence,Missouri,United States,64055,,,,,69bc0d686bc195aa02a7e3ae; 69bc0d686bc195aa02a7e3ac,2026-05-08,2026-06-12,2026-06-13
"Block Real Estate Services, LLC",69fded1462446148bd848d99,FedEx/Kinko's,Party,69bc0d686bc195aa02a7e372,active,,,,,,,7900 Legacy Drive,Plano,Texas,United States,75024,,,,,69bc0d686bc195aa02a7e3ae; 69bc0d686bc195aa02a7e3ac,2026-05-08,2026-06-12,2026-06-13
"Block Real Estate Services, LLC",69fded1462446148bd848d9c,"Daley & Fey, LLP",Party,69bc0d686bc195aa02a7e372,active,,,,,,,,,,,,,,,,69bc0d686bc195aa02a7e3ac; 69bc0d686bc195aa02a7e3ae,2026-05-08,2026-06-11,2026-06-13
"Block Real Estate Services, LLC",69fded1462446148bd848d9f,"Popculture Gourmet Popcorn / FILGR, LLC",Party,69bc0d686bc195aa02a7e372,active,,,,,,,801 South Franklin Street,Raymore,Missouri,United States,64083,,,,,69bc0d686bc195aa02a7e3ae; 69bc0d686bc195aa02a7e3ac,2026-05-08,2026-06-12,2026-06-13
"Block Real Estate Services, LLC",69fded1462446148bd848da2,"Fine Line Graphics, Inc.",Party,69bc0d686bc195aa02a7e372,active,,,,,,,14 Breakneck Hill Road,Lincoln,Rhode Island,United States,02865,,,,,69bc0d686bc195aa02a7e3ae; 69bc0d686bc195aa02a7e3ac,2026-05-08,2026-06-12,2026-06-13
"Block Real Estate Services, LLC",69fded1462446148bd848da5,Fireplace & Bar-B-Q Center Inc,Party,69bc0d686bc195aa02a7e372,active,,,,,,,10470 Metcalf Avenue,Overland Park,Kansas,United States,66212,,,,,69bc0d686bc195aa02a7e3ae; 69bc0d686bc195aa02a7e3ac,2026-05-08,2026-06-12,2026-06-13
"Block Real Estate Services, LLC",69fded1462446148bd848da8,"InfuSystem / First Biomedical, Inc.",Party,69bc0d686bc195aa02a7e372,active,,,,,,,3851 West Hamlin Road,Rochester Hills,Michigan,United States,48309,,,,,69bc0d686bc195aa02a7e3ae; 69bc0d686bc195aa02a7e3ac,2026-05-08,2026-06-12,2026-06-13
"Block Real Estate Services, LLC",69fded1462446148bd848dab,First Church of Christ Scientist,Party,69bc0d686bc195aa02a7e372,active,,,,,,,6401 West 87th Street,Overland Park,Kansas,United States,66212,,,,,,2026-05-08,2026-05-08,2026-06-13
"Block Real Estate Services, LLC",69fded1462446148bd848dae,First Citizens Bank & Trust Company,Party,69bc0d686bc195aa02a7e372,active,,,,,,,1299 Farnam Street,Omaha,Nebraska,United States,68102,,,,,69bc0d686bc195aa02a7e3ae; 69bc0d686bc195aa02a7e3ac,2026-05-08,2026-06-12,2026-06-13
"Block Real Estate Services, LLC",69fded1462446148bd848db1,First Key Homes,Party,69bc0d686bc195aa02a7e372,active,,,,,,,1850 Parkway Place,Marietta,Georgia,United States,30067,,,,,69bc0d686bc195aa02a7e3ae; 69bc0d686bc195aa02a7e3ac,2026-05-08,2026-06-12,2026-06-13
"Block Real Estate Services, LLC",69fded1562446148bd848db4,First Watch,Party,69bc0d686bc195aa02a7e372,active,,,,,,,,,,,,,,,,69bc0d686bc195aa02a7e3ae; 69bc0d686bc195aa02a7e3ac,2026-05-08,2026-06-12,2026-06-13
"Block Real Estate Services, LLC",69fded1562446148bd848db7,Fisher & Phillips LLP,Party,69bc0d686bc195aa02a7e372,active,,,,,,,,,,,,,,,,69bc0d686bc195aa02a7e3ae; 69bc0d686bc195aa02a7e3ac,2026-05-08,2026-06-12,2026-06-13
"Block Real Estate Services, LLC",69fded1562446148bd848dba,"Helen Jon / Five Clothes, LLC",Party,69bc0d686bc195aa02a7e372,active,,,,,,,8251 Melrose Drive,Lenexa,Kansas,United States,66214,,,,,69bc0d686bc195aa02a7e3ae; 69bc0d686bc195aa02a7e3ac,2026-05-08,2026-06-12,2026-06-13
"Block Real Estate Services, LLC",69fded1562446148bd848dbd,"FleetPride, Inc",Party,69bc0d686bc195aa02a7e372,active,,,,,,,,,,,,,,,,69bc0d686bc195aa02a7e3ae; 69bc0d686bc195aa02a7e3ac,2026-05-08,2026-06-12,2026-06-13
"Block Real Estate Services, LLC",69fded1562446148bd848dc0,Force America Inc,Party,69bc0d686bc195aa02a7e372,active,,,,,,,8633 Eagle Creek Parkway,Savage,Minnesota,United States,55378,,,,,69bc0d686bc195aa02a7e3ae; 69bc0d686bc195aa02a7e3ac,2026-05-08,2026-06-12,2026-06-13
"Block Real Estate Services, LLC",69fded1562446148bd848dc3,"Fresenius Medical Care - Pittsburg Midwest Dialysis / Fort Scott Regional Dialysis Center, Inc.",Party,69bc0d686bc195aa02a7e372,active,,,,,,,,Waltham,Massachusetts,United States,02451,,,,,69bc0d686bc195aa02a7e3ae; 69bc0d686bc195aa02a7e3ac,2026-05-08,2026-06-12,2026-06-13
"Block Real Estate Services, LLC",69fded1562446148bd848dc6,Foxx Equipment Company,Party,69bc0d686bc195aa02a7e372,active,,,,,,,,,,,,,,,,69bc0d686bc195aa02a7e3ac,2026-05-08,2026-06-12,2026-06-13
"Block Real Estate Services, LLC",69fded1562446148bd848dc9,Freightsnap LLC,Party,69bc0d686bc195aa02a7e372,active,,,,,,,7327 Hardy Street,Overland Park,Kansas,United States,66204,,,,,69bc0d686bc195aa02a7e3ae; 69bc0d686bc195aa02a7e3ac,2026-05-08,2026-06-12,2026-06-13
"Block Real Estate Services, LLC",69fded1562446148bd848dcc,"Freirich & Katz, L.C. and JD Rosen CPA, PA / Freirich & Company, LLC",Party,69bc0d686bc195aa02a7e372,active,,,,,,,2309 West 69th Street,Mission Hills,Kansas,United States,66208,,,,,69bc0d686bc195aa02a7e3ae; 69bc0d686bc195aa02a7e3ac,2026-05-08,2026-06-12,2026-06-13
"Block Real Estate Services, LLC",69fded1562446148bd848dcf,Frey Commodities USA Inc,Party,69bc0d686bc195aa02a7e372,active,,,,,,,,,,,,,,,,,2026-05-08,2026-05-08,2026-06-13
"Block Real Estate Services, LLC",69fded1562446148bd848dd2,Friends of the Johnson County Library,Party,69bc0d686bc195aa02a7e372,active,,,,,,,,,,,,,,,,69bc0d686bc195aa02a7e3ae; 69bc0d686bc195aa02a7e3ac,2026-05-08,2026-06-12,2026-06-13
"Block Real Estate Services, LLC",69fded1562446148bd848dd5,FS Investment Services Inc,Party,69bc0d686bc195aa02a7e372,active,,,,,,,,,,,,,,,,69bc0d686bc195aa02a7e3ae; 69bc0d686bc195aa02a7e3ac,2026-05-08,2026-06-12,2026-06-13
"Block Real Estate Services, LLC",69fded1562446148bd848dd8,"Future Foam, Inc",Party,69bc0d686bc195aa02a7e372,active,,,,,,,,,,,,,,,,69bc0d686bc195aa02a7e3ae; 69bc0d686bc195aa02a7e3ac,2026-05-08,2026-06-12,2026-06-13
"Block Real Estate Services, LLC",69fded1562446148bd848ddb,"Servpro / G&C Restoration, LLC",Party,69bc0d686bc195aa02a7e372,active,,,,,,,1001 West Hunters Ridge,Lone Jack,Missouri,United States,64086,,,,,69bc0d686bc195aa02a7e3ae; 69bc0d686bc195aa02a7e3ac,2026-05-08,2026-06-12,2026-06-13
"Block Real Estate Services, LLC",69fded1562446148bd848dde,G3 Industrial Solutions LLC,Party,69bc0d686bc195aa02a7e372,active,,,,,,,8291 Melrose Drive,Lenexa,Kansas,United States,66214,,,,,69bc0d686bc195aa02a7e3ae; 69bc0d686bc195aa02a7e3ac,2026-05-08,2026-06-12,2026-06-13
"Block Real Estate Services, LLC",69fded1562446148bd848de1,G5 Enterprises Inc,Party,69bc0d686bc195aa02a7e372,active,,,,,,,2050 East Trafficway Street,Springfield,Missouri,United States,65802,,,,,69bc0d686bc195aa02a7e3ae; 69bc0d686bc195aa02a7e3ac,2026-05-08,2026-06-12,2026-06-13
"Block Real Estate Services, LLC",69fded1562446148bd848de4,Vitev / Gabe Hunninghake,Party,69bc0d686bc195aa02a7e372,active,,,,,,,919 East 29th Street,Lawrence,Kansas,United States,66046,,,,,69bc0d686bc195aa02a7e3ae; 69bc0d686bc195aa02a7e3ac,2026-05-08,2026-06-12,2026-06-13
"Block Real Estate Services, LLC",69fded1562446148bd848de7,"Triad Capital Advisors, Inc. / Gantry, Inc.",Party,69bc0d686bc195aa02a7e372,active,,,,,,,,,,,,,,,,69bc0d686bc195aa02a7e3ac; 69bc0d686bc195aa02a7e3ae,2026-05-08,2026-06-12,2026-06-13
"Block Real Estate Services, LLC",69fded1562446148bd848dea,"Garage Experts of Kansas City / Win-Win Concrete & Storage, LLC",Party,69bc0d686bc195aa02a7e372,active,,,,,,,5805 Bedford,Kansas City,Missouri,United States,64151,,,,,69bc0d686bc195aa02a7e3ae; 69bc0d686bc195aa02a7e3ac,2026-05-08,2026-06-12,2026-06-13
"Block Real Estate Services, LLC",69fded1562446148bd848ded,"Gas Equipment Company / Gas Equipment, Inc.",Party,69bc0d686bc195aa02a7e372,active,,,,,,,1536 Hutton Drive,Carrollton,Texas,United States,75006,,,,,69bc0d686bc195aa02a7e3ae; 69bc0d686bc195aa02a7e3ac,2026-05-08,2026-06-12,2026-06-13
"Block Real Estate Services, LLC",69fded1562446148bd848df0,Gateway Spine & Joint LLC,Party,69bc0d686bc195aa02a7e372,active,,,,,,,800 West 47th Street,Kansas City,Missouri,United States,64112,,,,,69bc0d686bc195aa02a7e3ae; 69bc0d686bc195aa02a7e3ac,2026-05-08,2026-06-12,2026-06-13
"Block Real Estate Services, LLC",69fded1562446148bd848df3,Generate-Ubiquity Management LLC,Party,69bc0d686bc195aa02a7e372,active,,,,,,,,,,,,,,,,,2026-05-08,2026-05-08,2026-06-13
"Block Real Estate Services, LLC",69fded1662446148bd848dff,Geotechnology LLC,Party,69bc0d686bc195aa02a7e372,active,,,,,,,11816 Lackland Road,St. Louis,Missouri,United States,63146,,,,,69bc0d686bc195aa02a7e3ae; 69bc0d686bc195aa02a7e3ac,2026-05-08,2026-06-12,2026-06-13
"Block Real Estate Services, LLC",69fded1662446148bd848e02,"Pizza Hut / GMRG ACQ 1, LLC #0359",Party,69bc0d686bc195aa02a7e372,active,,,,,,,12705 South Mur-Len Road,Olathe,Kansas,United States,66062,,,,,69bc0d686bc195aa02a7e3ac,2026-05-08,2026-06-12,2026-06-13
"Block Real Estate Services, LLC",69fded1662446148bd848e08,GNC (Store #581-02),Party,69bc0d686bc195aa02a7e372,active,,,,,,,75 Hopper Place,Pittsburgh,Pennsylvania,United States,15222,,,,,69bc0d686bc195aa02a7e3ae; 69bc0d686bc195aa02a7e3ac,2026-05-08,2026-06-12,2026-06-13
"Block Real Estate Services, LLC",69fded1662446148bd848e0b,"GoPuff Lease / GoBrands, Inc.",Party,69bc0d686bc195aa02a7e372,active,,,,,,,,,,,,,,,,69bc0d686bc195aa02a7e3ae; 69bc0d686bc195aa02a7e3ac,2026-05-08,2026-06-12,2026-06-13
"Block Real Estate Services, LLC",69fded1662446148bd848e0e,"Golden Distributing Company, Inc.",Party,69bc0d686bc195aa02a7e372,active,,,,,,,,Riverside,Missouri,United States,64168,,,,,69bc0d686bc195aa02a7e3ae; 69bc0d686bc195aa02a7e3ac,2026-05-08,2026-06-12,2026-06-13
"Block Real Estate Services, LLC",69fded1662446148bd848e11,Google Fiber Inc,Party,69bc0d686bc195aa02a7e372,active,,,,,,,1600 Amphitheatre Parkway,Mountain View,California,United States,94043,,,,,69bc0d686bc195aa02a7e3ae; 69bc0d686bc195aa02a7e3ac,2026-05-08,2026-06-12,2026-06-13
"Block Real Estate Services, LLC",69fded1662446148bd848e14,Grain Valley Chop Shop,Party,69bc0d686bc195aa02a7e372,active,,,,,,,1404 Southwest Eagles Parkway,Grain Valley,Missouri,United States,64029,,,,,69bc0d686bc195aa02a7e3ae; 69bc0d686bc195aa02a7e3ac,2026-05-08,2026-06-12,2026-06-13
"Block Real Estate Services, LLC",69fded1662446148bd848e17,Sni Valley Academy / Dr. Warren L. Moss - Grain Valley School District,Party,69bc0d686bc195aa02a7e372,active,,,,,,,,Grain Valley,Missouri,United States,,,,,,69bc0d686bc195aa02a7e3ac; 69bc0d686bc195aa02a7e3ae,2026-05-08,2026-06-08,2026-06-13
"Block Real Estate Services, LLC",69fded1662446148bd848e1a,"Patio Enclosures / Great Day Improvements, LLC",Party,69bc0d686bc195aa02a7e372,active,,,,,,,700 Highland Road,Macedonia,Ohio,United States,44056,,,,,69bc0d686bc195aa02a7e3ae; 69bc0d686bc195aa02a7e3ac,2026-05-08,2026-06-12,2026-06-13
"Block Real Estate Services, LLC",69fded1662446148bd848e1d,Great Rivers Associates,Party,69bc0d686bc195aa02a7e372,active,,,,,,,908 Broadway Boulevard,Kansas City,Missouri,United States,64105,,,,,69bc0d686bc195aa02a7e3ae; 69bc0d686bc195aa02a7e3ac,2026-05-08,2026-06-12,2026-06-13
"Block Real Estate Services, LLC",69fded1662446148bd848e20,"The Shredder + MedShred / Green Resource Management, Inc.",Party,69bc0d686bc195aa02a7e372,active,,,,,,,1000 Thomas Beck Road,Des Moines,Iowa,United States,50315,,,,,,2026-05-08,2026-06-02,2026-06-13
"Block Real Estate Services, LLC",69fded1662446148bd848e23,"Action Stainless & Alloys / ACT Acquisition, Inc. (sublease from Hello Fresh / Grocery Delivery Logistics, Inc.)",Party,69bc0d686bc195aa02a7e372,active,,,,,,,28 Liberty Street,New York,New York,United States,10005,,,,,69bc0d686bc195aa02a7e3ae; 69bc0d686bc195aa02a7e3ac,2026-05-08,2026-06-12,2026-06-13
"Block Real Estate Services, LLC",69fded1662446148bd848e26,"Gexpro Services / Rexel USA, Inc. (fka GS Operating, LLC )",Party,69bc0d686bc195aa02a7e372,active,,,,,,,9500 North Royal Lane,Irving,Texas,United States,75063,,,,,69bc0d686bc195aa02a7e3ac,2026-05-08,2026-06-11,2026-06-13
"Block Real Estate Services, LLC",69fded1662446148bd848e29,Internal Revenue Service / Government Services Administration (GSA),Party,69bc0d686bc195aa02a7e372,active,,,,,,,2312 Bannister Road,Kansas City,Missouri,United States,64131,,,,,,2026-05-08,2026-05-27,2026-06-13
"Block Real Estate Services, LLC",69fded1662446148bd848e2c,Guardian Water & Air Systems LLC,Party,69bc0d686bc195aa02a7e372,active,,,,,,,,,,,,,,,,69bc0d686bc195aa02a7e3ae; 69bc0d686bc195aa02a7e3ac,2026-05-08,2026-06-12,2026-06-13
"Block Real Estate Services, LLC",69fded1662446148bd848e2f,"VIALS / Gunn & Richards, Inc.",Party,69bc0d686bc195aa02a7e372,active,,,,,,,10800 Strang Line Road,Lenexa,Kansas,United States,66215,,,,,69bc0d686bc195aa02a7e3ae; 69bc0d686bc195aa02a7e3ac,2026-05-08,2026-06-12,2026-06-13
"Block Real Estate Services, LLC",69fded1662446148bd848e32,H & R Block Enterprises LLC,Party,69bc0d686bc195aa02a7e372,active,,,,,,,,,,,,,,,,69bc0d686bc195aa02a7e3ae; 69bc0d686bc195aa02a7e3ac,2026-05-08,2026-06-12,2026-06-13
"Block Real Estate Services, LLC",69fded1662446148bd848e35,H M Cragg Co,Party,69bc0d686bc195aa02a7e372,active,,,,,,,7490 Bush Lake Road,Edina,Minnesota,United States,55439,,,,,69bc0d686bc195aa02a7e3ae; 69bc0d686bc195aa02a7e3ac,2026-05-08,2026-06-12,2026-06-13
"Block Real Estate Services, LLC",69fded1662446148bd848e38,"H&R Block Eastern Tax Svc., Inc. / H&R Block 24167",Party,69bc0d686bc195aa02a7e372,active,,,,,,,,,,,,,,,,69bc0d686bc195aa02a7e3ae; 69bc0d686bc195aa02a7e3ac,2026-05-08,2026-06-12,2026-06-13
"Block Real Estate Services, LLC",69fded1662446148bd848e3b,"Discount Tire / Halle Properties, Inc.",Party,69bc0d686bc195aa02a7e372,active,,,,,,,20225 North Scottsdale Road,Scottsdale,Arizona,United States,85255,,,,,69bc0d686bc195aa02a7e3ac,2026-05-08,2026-06-11,2026-06-13
"Block Real Estate Services, LLC",69fded1662446148bd848e3e,"Harbor Freight Tools USA, Inc",Party,69bc0d686bc195aa02a7e372,active,,,,,,,26677 Agoura Road,Calabasas,California,United States,91302,,,,,69bc0d686bc195aa02a7e3ac; 69bc0d686bc195aa02a7e3ae,2026-05-08,2026-06-08,2026-06-13
"Block Real Estate Services, LLC",69fded1662446148bd848e41,"Hartfiel Automation, Inc.",Party,69bc0d686bc195aa02a7e372,active,,,,,,,6533 Flying Cloud Drive,Eden Prairie,Minnesota,United States,55344,,,,,69bc0d686bc195aa02a7e3ae; 69bc0d686bc195aa02a7e3ac,2026-05-08,2026-06-12,2026-06-13
"Block Real Estate Services, LLC",69fded1662446148bd848e44,HCA Realty,Party,69bc0d686bc195aa02a7e372,active,,,,,,,Park Plaza,Nashville,Tennessee,United States,37203,,,,,69bc0d686bc195aa02a7e3ae; 69bc0d686bc195aa02a7e3ac,2026-05-08,2026-06-12,2026-06-13
"Block Real Estate Services, LLC",69fded1762446148bd848e4a,Healthy Meals Inc,Party,69bc0d686bc195aa02a7e372,active,,,,,,,204 Northwest Platte Valley Drive,Riverside,Missouri,United States,64150,,,,,69bc0d686bc195aa02a7e3ac,2026-05-08,2026-06-12,2026-06-13
"Block Real Estate Services, LLC",69fded1762446148bd848e4d,Wright/Laird Casting / Heather Laird,Party,69bc0d686bc195aa02a7e372,active,,,,,,,1719 West 39th Street,Kansas City,Missouri,United States,64111,,,,,69bc0d686bc195aa02a7e3ae; 69bc0d686bc195aa02a7e3ac,2026-05-08,2026-06-12,2026-06-13
"Block Real Estate Services, LLC",69fded1762446148bd848e50,"Hyper Energy /HEB KS, LLC",Party,69bc0d686bc195aa02a7e372,active,,,,,,,1501 River Drive,Moline,Illinois,United States,61265,,,,,69bc0d686bc195aa02a7e3ae; 69bc0d686bc195aa02a7e3ac,2026-05-08,2026-06-12,2026-06-13
"Block Real Estate Services, LLC",69fded1762446148bd848e53,Henderson Engineers Inc,Party,69bc0d686bc195aa02a7e372,active,,,,,,,8428 Melrose Drive,Lenexa,Kansas,United States,66214,,,,,69bc0d686bc195aa02a7e3ae; 69bc0d686bc195aa02a7e3ac,2026-05-08,2026-06-12,2026-06-13
"Block Real Estate Services, LLC",69fded1762446148bd848e56,Hennessy Enterprises LLC,Party,69bc0d686bc195aa02a7e372,active,,,,,,,8745 Mission Road,Leawood,Kansas,United States,66206,,,,,69bc0d686bc195aa02a7e3ae; 69bc0d686bc195aa02a7e3ac,2026-05-08,2026-06-12,2026-06-13
"Block Real Estate Services, LLC",69fded1762446148bd848e59,Hensley Electric Inc,Party,69bc0d686bc195aa02a7e372,active,,,,,,,7911 Bond Street,Overland Park,Kansas,United States,66214,,,,,69bc0d686bc195aa02a7e3ac,2026-05-08,2026-06-11,2026-06-13
"Block Real Estate Services, LLC",69fded1762446148bd848e5c,"Heritage First, Inc.",Party,69bc0d686bc195aa02a7e372,active,,,,,,,800 West 47th Street,Kansas City,Missouri,United States,64112,,,,,69bc0d686bc195aa02a7e3ac; 69bc0d686bc195aa02a7e3ae,2026-05-08,2026-06-11,2026-06-13
"Block Real Estate Services, LLC",69fded1762446148bd848e5f,"Hibbett Sports / Hibbett Retail, Inc.",Party,69bc0d686bc195aa02a7e372,active,,,,,,,2700 Milan Court,Birmingham,Alabama,United States,35211,,,,,69bc0d686bc195aa02a7e3ae; 69bc0d686bc195aa02a7e3ac,2026-05-08,2026-06-12,2026-06-13
"Block Real Estate Services, LLC",69fded1762446148bd848e62,Hoambrecker Enterprises LLC,Party,69bc0d686bc195aa02a7e372,active,,,,,,,,,,,,,,,,69bc0d686bc195aa02a7e3ae; 69bc0d686bc195aa02a7e3ac,2026-05-08,2026-06-12,2026-06-13
"Block Real Estate Services, LLC",69fded1762446148bd848e65,"Hoang Tran Nhat Pham, Phuoc Duc Ngo and Binh Xuan Nguyen",Party,69bc0d686bc195aa02a7e372,active,,,,,,,313 Northeast Vivion Road,Kansas City,Missouri,United States,64118,,,,,69bc0d686bc195aa02a7e3ae; 69bc0d686bc195aa02a7e3ac,2026-05-08,2026-06-12,2026-06-13
"Block Real Estate Services, LLC",69fded1762446148bd848e68,Hoefer Welker LLC,Party,69bc0d686bc195aa02a7e372,active,,,,,,,,,,,,,,,,69bc0d686bc195aa02a7e3ae; 69bc0d686bc195aa02a7e3ac,2026-05-08,2026-06-12,2026-06-13
"Block Real Estate Services, LLC",69fded1762446148bd848e6b,"Horizon PSI / Horizon Systems, Inc.",Party,69bc0d686bc195aa02a7e372,active,,,,,,,1101 Horizon Drive,Lawrence,Kansas,United States,66046,,,,,69bc0d686bc195aa02a7e3ac,2026-05-08,2026-06-12,2026-06-13
"Block Real Estate Services, LLC",69fded1762446148bd848e6e,Hot Dog Design LLC,Party,69bc0d686bc195aa02a7e372,active,,,,,,,8820 Foster Lane,Overland Park,Kansas,United States,66212,,,,,69bc0d686bc195aa02a7e3ae; 69bc0d686bc195aa02a7e3ac,2026-05-08,2026-06-12,2026-06-13
"Block Real Estate Services, LLC",69fded1762446148bd848e71,Hughes Machinery Company,Party,69bc0d686bc195aa02a7e372,active,,,,,,,,,,,,,,,,69bc0d686bc195aa02a7e3ae; 69bc0d686bc195aa02a7e3ac,2026-05-08,2026-06-12,2026-06-13
